ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    2616        61.2764       218.7176       673.3166        10.5230         -10456.2890       687.2915         0.0000         0.0000         0.0000          -8805.1640         0.0000     -8805.1640     -8805.1640         0.0000            452.7428       423.9612   1000000.0000       452.7428       423.9612
ENERGY:    2617        61.3053       218.7349       673.3223        10.5204         -10456.3330       687.2881         0.0000         0.0000         0.0000          -8805.1621         0.0000     -8805.1621     -8805.1621         0.0000            452.7429       423.9708   1000000.0000       452.7429       423.9708
ENERGY:    2618        61.2792       218.7192       673.3171        10.5227         -10456.2934       687.2912         0.0000         0.0000         0.0000          -8805.1640         0.0000     -8805.1640     -8805.1640         0.0000            452.7428       423.9622   1000000.0000       452.7428       423.9622
ENERGY:    2619        60.7696       219.2540       673.4062        10.5691         -10456.9028       687.0906         0.0000         0.0000         0.0000          -8805.8133         0.0000     -8805.8133     -8805.8133         0.0000            452.0781       423.3934   1000000.0000       452.0781       423.3934
ENERGY:    2620        61.2594       220.5048       673.5648        10.7105         -10456.8285       687.0747         0.0000         0.0000         0.0000          -8803.7143         0.0000     -8803.7143     -8803.7143         0.0000            451.3094       422.7199   1000000.0000       451.3094       422.7199
ENERGY:    2621        60.8065       219.0447       673.3759        10.5477         -10456.8083       687.1271         0.0000         0.0000         0.0000          -8805.9064         0.0000     -8805.9064     -8805.9064         0.0000            452.2631       423.5532   1000000.0000       452.2631       423.5532
ENERGY:    2622        60.7997       219.0635       673.3787        10.5496         -10456.8201       687.1230         0.0000         0.0000         0.0000          -8805.9057         0.0000     -8805.9057     -8805.9057         0.0000            452.2448       423.5375   1000000.0000       452.2448       423.5375
ENERGY:    2623        60.8058       219.0466       673.3761        10.5479         -10456.8097       687.1267         0.0000         0.0000         0.0000          -8805.9065         0.0000     -8805.9065     -8805.9065         0.0000            452.2612       423.5516   1000000.0000       452.2612       423.5516
ENERGY:    2624        60.8059       219.0464       673.3761        10.5479         -10456.8095       687.1267         0.0000         0.0000         0.0000          -8805.9065         0.0000     -8805.9065     -8805.9065         0.0000            452.2614       423.5518   1000000.0000       452.2614       423.5518
ENERGY:    2625        60.8058       219.0466       673.3761        10.5479         -10456.8097       687.1267         0.0000         0.0000         0.0000          -8805.9065         0.0000     -8805.9065     -8805.9065         0.0000            452.2612       423.5516   1000000.0000       452.2612       423.5516
ENERGY:    2626        60.8720       219.0086       673.4629        10.7475         -10457.3328       686.8023         0.0000         0.0000         0.0000          -8806.4395         0.0000     -8806.4395     -8806.4395         0.0000            453.0169       424.2218   1000000.0000       453.0169       424.2218
ENERGY:    2627        62.1146       219.6499       673.6142        11.0196         -10457.1750       686.6691         0.0000         0.0000         0.0000          -8804.1076         0.0000     -8804.1076     -8804.1076         0.0000            453.6687       424.7876   1000000.0000       453.6687       424.7876
ENERGY:    2628        60.7247       218.9477       673.4286        10.6773         -10457.2405       686.8851         0.0000         0.0000         0.0000          -8806.5772         0.0000     -8806.5772     -8806.5772         0.0000            452.7922       424.0241   1000000.0000       452.7922       424.0241
ENERGY:    2629        60.7342       218.9508       673.4317        10.6840         -10457.2533       686.8760         0.0000         0.0000         0.0000          -8806.5765         0.0000     -8806.5765     -8806.5765         0.0000            452.8149       424.0441   1000000.0000       452.8149       424.0441
ENERGY:    2630        60.7256       218.9480       673.4289        10.6779         -10457.2419       686.8842         0.0000         0.0000         0.0000          -8806.5773         0.0000     -8806.5773     -8806.5773         0.0000            452.7945       424.0261   1000000.0000       452.7945       424.0261
ENERGY:    2631        60.7255       218.9479       673.4289        10.6779         -10457.2417       686.8843         0.0000         0.0000         0.0000          -8806.5772         0.0000     -8806.5772     -8806.5772         0.0000            452.7943       424.0259   1000000.0000       452.7943       424.0259
ENERGY:    2632        60.7256       218.9480       673.4289        10.6779         -10457.2419       686.8842         0.0000         0.0000         0.0000          -8806.5773         0.0000     -8806.5773     -8806.5773         0.0000            452.7945       424.0261   1000000.0000       452.7945       424.0261
ENERGY:    2633        61.0679       218.7771       673.4958        10.8568         -10457.9764       686.8280         0.0000         0.0000         0.0000          -8806.9509         0.0000     -8806.9509     -8806.9509         0.0000            453.8085       424.6436   1000000.0000       453.8085       424.6436
ENERGY:    2634        62.7138       219.3178       673.6333        11.1432         -10458.0242       686.9848         0.0000         0.0000         0.0000          -8804.2312         0.0000     -8804.2312     -8804.2312         0.0000            454.7099       425.1463   1000000.0000       454.7099       425.1463
ENERGY:    2635        60.7849       218.7581       673.4620        10.7764         -10457.7789       686.8260         0.0000         0.0000         0.0000          -8807.1716         0.0000     -8807.1716     -8807.1716         0.0000            453.4375       424.4232   1000000.0000       453.4375       424.4232
ENERGY:    2636        60.8047       218.7554       673.4649        10.7837         -10457.8031       686.8249         0.0000         0.0000         0.0000          -8807.1694         0.0000     -8807.1694     -8807.1694         0.0000            453.4753       424.4460   1000000.0000       453.4753       424.4460
ENERGY:    2637        60.7868       218.7577       673.4623        10.7771         -10457.7814       686.8259         0.0000         0.0000         0.0000          -8807.1716         0.0000     -8807.1716     -8807.1716         0.0000            453.4413       424.4255   1000000.0000       453.4413       424.4255
ENERGY:    2638        60.7862       218.7578       673.4622        10.7769         -10457.7806       686.8259         0.0000         0.0000         0.0000          -8807.1716         0.0000     -8807.1716     -8807.1716         0.0000            453.4402       424.4248   1000000.0000       453.4402       424.4248
ENERGY:    2639        60.7860       218.7579       673.4622        10.7768         -10457.7804       686.8259         0.0000         0.0000         0.0000          -8807.1716         0.0000     -8807.1716     -8807.1716         0.0000            453.4399       424.4246   1000000.0000       453.4399       424.4246
ENERGY:    2640        60.7859       218.7579       673.4621        10.7768         -10457.7802       686.8260         0.0000         0.0000         0.0000          -8807.1715         0.0000     -8807.1715     -8807.1715         0.0000            453.4396       424.4245   1000000.0000       453.4396       424.4245
ENERGY:    2641        60.7860       218.7579       673.4622        10.7768         -10457.7804       686.8259         0.0000         0.0000         0.0000          -8807.1716         0.0000     -8807.1716     -8807.1716         0.0000            453.4398       424.4246   1000000.0000       453.4398       424.4246
ENERGY:    2642        60.7687       218.6511       673.5130        10.8603         -10458.1534       686.8136         0.0000         0.0000         0.0000          -8807.5466         0.0000     -8807.5466     -8807.5466         0.0000            453.9700       424.5122   1000000.0000       453.9700       424.5122
ENERGY:    2643        61.8872       219.3396       673.6394        11.0609         -10457.8101       687.0254         0.0000         0.0000         0.0000          -8804.8576         0.0000     -8804.8576     -8804.8576         0.0000            454.3900       424.4884   1000000.0000       454.3900       424.4884
ENERGY:    2644        60.6418       218.5978       673.4847        10.8151         -10458.0952       686.7935         0.0000         0.0000         0.0000          -8807.7624         0.0000     -8807.7624     -8807.7624         0.0000            453.7837       424.4935   1000000.0000       453.7837       424.4935
ENERGY:    2645        60.6472       218.5980       673.4870        10.8189         -10458.1063       686.7941         0.0000         0.0000         0.0000          -8807.7611         0.0000     -8807.7611     -8807.7611         0.0000            453.8028       424.4958   1000000.0000       453.8028       424.4958
ENERGY:    2646        60.6422       218.5977       673.4849        10.8155         -10458.0962       686.7935         0.0000         0.0000         0.0000          -8807.7623         0.0000     -8807.7623     -8807.7623         0.0000            453.7857       424.4938   1000000.0000       453.7857       424.4938
ENERGY:    2647        60.6418       218.5978       673.4847        10.8151         -10458.0953       686.7935         0.0000         0.0000         0.0000          -8807.7624         0.0000     -8807.7624     -8807.7624         0.0000            453.7839       424.4935   1000000.0000       453.7839       424.4935
ENERGY:    2648        60.6418       218.5978       673.4848        10.8152         -10458.0954       686.7935         0.0000         0.0000         0.0000          -8807.7624         0.0000     -8807.7624     -8807.7624         0.0000            453.7841       424.4935   1000000.0000       453.7841       424.4935
ENERGY:    2649        61.0477       218.7941       673.5534        10.8539         -10458.9165       686.6946         0.0000         0.0000         0.0000          -8807.9727         0.0000     -8807.9727     -8807.9727         0.0000            453.7586       424.7066   1000000.0000       453.7586       424.7066
ENERGY:    2650        62.7680       219.9143       673.7011        10.9940         -10458.9639       686.8296         0.0000         0.0000         0.0000          -8804.7570         0.0000     -8804.7570     -8804.7570         0.0000            453.6042       424.7870   1000000.0000       453.6042       424.7870
ENERGY:    2651        60.7077       218.5942       673.5134        10.8244         -10458.6540       686.7107         0.0000         0.0000         0.0000          -8808.3036         0.0000     -8808.3036     -8808.3036         0.0000            453.7855       424.6295   1000000.0000       453.7855       424.6295
ENERGY:    2652        60.7303       218.6061       673.5167        10.8265         -10458.6869       686.7072         0.0000         0.0000         0.0000          -8808.3001         0.0000     -8808.3001     -8808.3001         0.0000            453.7841       424.6386   1000000.0000       453.7841       424.6386
ENERGY:    2653        60.7098       218.5953       673.5137        10.8246         -10458.6575       686.7103         0.0000         0.0000         0.0000          -8808.3037         0.0000     -8808.3037     -8808.3037         0.0000            453.7853       424.6304   1000000.0000       453.7853       424.6304
ENERGY:    2654        60.7095       218.5951       673.5136        10.8246         -10458.6570       686.7104         0.0000         0.0000         0.0000          -8808.3037         0.0000     -8808.3037     -8808.3037         0.0000            453.7853       424.6303   1000000.0000       453.7853       424.6303
ENERGY:    2655        60.7093       218.5950       673.5136        10.8246         -10458.6566       686.7104         0.0000         0.0000         0.0000          -8808.3037         0.0000     -8808.3037     -8808.3037         0.0000            453.7853       424.6302   1000000.0000       453.7853       424.6302
ENERGY:    2656        60.7095       218.5951       673.5136        10.8246         -10458.6570       686.7104         0.0000         0.0000         0.0000          -8808.3037         0.0000     -8808.3037     -8808.3037         0.0000            453.7853       424.6303   1000000.0000       453.7853       424.6303
ENERGY:    2657        61.1730       218.8653       673.5779        10.9235         -10459.2465       686.4224         0.0000         0.0000         0.0000          -8808.2844         0.0000     -8808.2844     -8808.2844         0.0000            453.5167       424.7684   1000000.0000       453.5167       424.7684
ENERGY:    2658        60.7319       218.6100       673.5341        10.8560         -10459.0556       686.5366         0.0000         0.0000         0.0000          -8808.7870         0.0000     -8808.7870     -8808.7870         0.0000            453.6725       424.7190   1000000.0000       453.6725       424.7190
ENERGY:    2659        60.4836       218.4677       673.7047        10.9650         -10458.5395       686.0802         0.0000         0.0000         0.0000          -8808.8382         0.0000     -8808.8382     -8808.8382         0.0000            453.7237       424.9331   1000000.0000       453.7237       424.9331
ENERGY:    2660        61.7023       219.3321       673.9730        11.2267         -10457.0467       685.9137         0.0000         0.0000         0.0000          -8804.8989         0.0000     -8804.8989     -8804.8989         0.0000            453.6102       424.9480   1000000.0000       453.6102       424.9480
ENERGY:    2661        60.4212       218.4115       673.6091        10.8929         -10458.9164       686.2682         0.0000         0.0000         0.0000          -8809.3135         0.0000     -8809.3135     -8809.3135         0.0000            453.7203       424.8240   1000000.0000       453.7203       424.8240
ENERGY:    2662        60.2874       218.5890       673.7929        10.8511         -10459.0370       686.3226         0.0000         0.0000         0.0000          -8809.1940         0.0000     -8809.1940     -8809.1940         0.0000            453.3242       424.3375   1000000.0000       453.3242       424.3375
ENERGY:    2663        60.1461       218.3482       673.6836        10.8558         -10459.1141       686.2533         0.0000         0.0000         0.0000          -8809.8271         0.0000     -8809.8271     -8809.8271         0.0000            453.5560       424.6175   1000000.0000       453.5560       424.6175
ENERGY:    2664        61.0632       218.4565       673.7377        10.7839         -10460.1125       686.5275         0.0000         0.0000         0.0000          -8809.5438         0.0000     -8809.5438     -8809.5438         0.0000            454.0923       424.5688   1000000.0000       454.0923       424.5688
ENERGY:    2665        60.3132       218.2390       673.6912        10.8013         -10459.7088       686.3254         0.0000         0.0000         0.0000          -8810.3387         0.0000     -8810.3387     -8810.3387         0.0000            453.8233       424.6260   1000000.0000       453.8233       424.6260
ENERGY:    2666        61.8577       217.2183       673.8032        10.9307         -10460.4774       686.9541         0.0000         0.0000         0.0000          -8809.7135         0.0000     -8809.7135     -8809.7135         0.0000            455.4601       425.8960   1000000.0000       455.4601       425.8960
ENERGY:    2667        60.6411       217.6419       673.7174        10.8267         -10460.1854       686.5143         0.0000         0.0000         0.0000          -8810.8440         0.0000     -8810.8440     -8810.8440         0.0000            454.5121       425.1706   1000000.0000       454.5121       425.1706
ENERGY:    2668        61.9714       216.9055       673.9046        11.1575         -10462.0416       688.2859         0.0000         0.0000         0.0000          -8809.8166         0.0000     -8809.8166     -8809.8166         0.0000            453.7319       424.8426   1000000.0000       453.7319       424.8426
ENERGY:    2669        60.7998       217.1425       673.7613        10.9178         -10461.0503       687.0774         0.0000         0.0000         0.0000          -8811.3515         0.0000     -8811.3515     -8811.3515         0.0000            454.2677       425.0938   1000000.0000       454.2677       425.0938
ENERGY:    2670        60.8659       217.0826       673.7719        10.9372         -10461.1793       687.1848         0.0000         0.0000         0.0000          -8811.3369         0.0000     -8811.3369     -8811.3369         0.0000            454.2201       425.0750   1000000.0000       454.2201       425.0750
ENERGY:    2671        60.8059       217.1361       673.7624        10.9197         -10461.0633       687.0880         0.0000         0.0000         0.0000          -8811.3512         0.0000     -8811.3512     -8811.3512         0.0000            454.2631       425.0921   1000000.0000       454.2631       425.0921
ENERGY:    2672        60.8004       217.1418       673.7614        10.9180         -10461.0516       687.0784         0.0000         0.0000         0.0000          -8811.3515         0.0000     -8811.3515     -8811.3515         0.0000            454.2672       425.0936   1000000.0000       454.2672       425.0936
ENERGY:    2673        61.9027       217.3072       674.0249        11.0712         -10462.9633       689.2339         0.0000         0.0000         0.0000          -8809.4234         0.0000     -8809.4234     -8809.4234         0.0000            452.3236       423.6922   1000000.0000       452.3236       423.6922
ENERGY:    2674        60.7388       216.8904       673.8198        10.9353         -10461.8569       687.6357         0.0000         0.0000         0.0000          -8811.8369         0.0000     -8811.8369     -8811.8369         0.0000            453.7143       424.7120   1000000.0000       453.7143       424.7120
ENERGY:    2675        60.7741       216.8711       673.8357        10.9428         -10462.0105       687.7729         0.0000         0.0000         0.0000          -8811.8139         0.0000     -8811.8139     -8811.8139         0.0000            453.5847       424.6202   1000000.0000       453.5847       424.6202
ENERGY:    2676        60.7416       216.8878       673.8214        10.9359         -10461.8726       687.6492         0.0000         0.0000         0.0000          -8811.8367         0.0000     -8811.8367     -8811.8367         0.0000            453.7015       424.7030   1000000.0000       453.7015       424.7030
ENERGY:    2677        60.7392       216.8900       673.8201        10.9354         -10461.8593       687.6377         0.0000         0.0000         0.0000          -8811.8369         0.0000     -8811.8369     -8811.8369         0.0000            453.7124       424.7106   1000000.0000       453.7124       424.7106
ENERGY:    2678        60.7388       216.8904       673.8198        10.9353         -10461.8569       687.6357         0.0000         0.0000         0.0000          -8811.8369         0.0000     -8811.8369     -8811.8369         0.0000            453.7144       424.7120   1000000.0000       453.7144       424.7120
ENERGY:    2679        60.7221       217.1932       674.0937        10.7941         -10462.9023       689.6867         0.0000         0.0000         0.0000          -8810.4126         0.0000     -8810.4126     -8810.4126         0.0000            454.1829       425.3609   1000000.0000       454.1829       425.3609
ENERGY:    2680        60.3772       216.7445       673.8871        10.8492         -10462.4147       688.2156         0.0000         0.0000         0.0000          -8812.3411         0.0000     -8812.3411     -8812.3411         0.0000            453.9169       424.9786   1000000.0000       453.9169       424.9786
ENERGY:    2681        60.3486       216.7454       673.9034        10.8369         -10462.4996       688.3421         0.0000         0.0000         0.0000          -8812.3231         0.0000     -8812.3231     -8812.3231         0.0000            453.9510       425.0249   1000000.0000       453.9510       425.0249
ENERGY:    2682        60.3737       216.7441       673.8887        10.8479         -10462.4234       688.2281         0.0000         0.0000         0.0000          -8812.3409         0.0000     -8812.3409     -8812.3409         0.0000            453.9204       424.9834   1000000.0000       453.9204       424.9834
ENERGY:    2683        60.3765       216.7444       673.8874        10.8490         -10462.4161       688.2179         0.0000         0.0000         0.0000          -8812.3409         0.0000     -8812.3409     -8812.3409         0.0000            453.9176       424.9795   1000000.0000       453.9176       424.9795
ENERGY:    2684        60.3772       216.7445       673.8871        10.8492         -10462.4147       688.2156         0.0000         0.0000         0.0000          -8812.3411         0.0000     -8812.3411     -8812.3411         0.0000            453.9169       424.9786   1000000.0000       453.9169       424.9786
ENERGY:    2685        60.9485       217.8576       673.8818        10.8202         -10465.1464       690.5035         0.0000         0.0000         0.0000          -8811.1348         0.0000     -8811.1348     -8811.1348         0.0000            455.7429       426.3067   1000000.0000       455.7429       426.3067
ENERGY:    2686        60.2227       216.9208       673.8687        10.8117         -10463.5714       688.9034         0.0000         0.0000         0.0000          -8812.8440         0.0000     -8812.8440     -8812.8440         0.0000            454.5971       425.4855   1000000.0000       454.5971       425.4855
ENERGY:    2687        60.2362       216.9788       673.8673        10.8080         -10463.7615       689.0434         0.0000         0.0000         0.0000          -8812.8279         0.0000     -8812.8279     -8812.8279         0.0000            454.7180       425.5741   1000000.0000       454.7180       425.5741
ENERGY:    2688        60.2235       216.9262       673.8685        10.8113         -10463.5905       688.9172         0.0000         0.0000         0.0000          -8812.8437         0.0000     -8812.8437     -8812.8437         0.0000            454.6093       425.4945   1000000.0000       454.6093       425.4945
ENERGY:    2689        60.2228       216.9214       673.8687        10.8117         -10463.5734       688.9049         0.0000         0.0000         0.0000          -8812.8440         0.0000     -8812.8440     -8812.8440         0.0000            454.5983       425.4864   1000000.0000       454.5983       425.4864
ENERGY:    2690        60.2227       216.9208       673.8687        10.8117         -10463.5714       688.9034         0.0000         0.0000         0.0000          -8812.8440         0.0000     -8812.8440     -8812.8440         0.0000            454.5971       428.9931   1000000.0000       454.5971       428.9931
ENERGY:    2691        61.2685       217.6055       673.8885        10.9719         -10466.3491       690.7963         0.0000         0.0000         0.0000          -8811.8185         0.0000     -8811.8185     -8811.8185         0.0000            457.1578       430.7845   1000000.0000       457.1578       430.7845
ENERGY:    2692        60.2878       216.9621       673.8602        10.8448         -10464.7768       689.4703         0.0000         0.0000         0.0000          -8813.3515         0.0000     -8813.3515     -8813.3515         0.0000            455.5641       429.6785   1000000.0000       455.5641       429.6785
ENERGY:    2693        60.3363       216.9938       673.8606        10.8536         -10464.9635       689.5826         0.0000         0.0000         0.0000          -8813.3367         0.0000     -8813.3367     -8813.3367         0.0000            455.7286       429.7941   1000000.0000       455.7286       429.7941
ENERGY:    2694        60.2922       216.9649       673.8602        10.8457         -10464.7959       689.4813         0.0000         0.0000         0.0000          -8813.3515         0.0000     -8813.3515     -8813.3515         0.0000            455.5805       429.6901   1000000.0000       455.5805       429.6901
ENERGY:    2695        60.2902       216.9636       673.8602        10.8453         -10464.7872       689.4764         0.0000         0.0000         0.0000          -8813.3514         0.0000     -8813.3514     -8813.3514         0.0000            455.5731       429.6849   1000000.0000       455.5731       429.6849
ENERGY:    2696        60.2922       216.9649       673.8602        10.8457         -10464.7959       689.4814         0.0000         0.0000         0.0000          -8813.3515         0.0000     -8813.3515     -8813.3515         0.0000            455.5805       429.6900   1000000.0000       455.5805       429.6900
ENERGY:    2697        61.1625       216.8454       674.0200        10.9440         -10467.2007       691.9248         0.0000         0.0000         0.0000          -8812.3040         0.0000     -8812.3040     -8812.3040         0.0000            457.8923       431.8837   1000000.0000       457.8923       431.8837
ENERGY:    2698        60.3171       216.7005       673.9018        10.8542         -10465.8332       690.2262         0.0000         0.0000         0.0000          -8813.8333         0.0000     -8813.8333     -8813.8333         0.0000            456.4417       430.5078   1000000.0000       456.4417       430.5078
ENERGY:    2699        60.3554       216.6794       673.9111        10.8589         -10465.9983       690.3737         0.0000         0.0000         0.0000          -8813.8198         0.0000     -8813.8198     -8813.8198         0.0000            456.5912       430.6496   1000000.0000       456.5912       430.6496
ENERGY:    2700        60.3205       216.6980       673.9027        10.8547         -10465.8500       690.2408         0.0000         0.0000         0.0000          -8813.8333         0.0000     -8813.8333     -8813.8333         0.0000            456.4567       431.9554   1000000.0000       456.4567       431.9554
ENERGY:    2701        60.3189       216.6992       673.9023        10.8545         -10465.8425       690.2341         0.0000         0.0000         0.0000          -8813.8336         0.0000     -8813.8336     -8813.8336         0.0000            456.4497       431.9488   1000000.0000       456.4497       431.9488
ENERGY:    2702        60.3187       216.6993       673.9022        10.8544         -10465.8416       690.2333         0.0000         0.0000         0.0000          -8813.8336         0.0000     -8813.8336     -8813.8336         0.0000            456.4489       431.9480   1000000.0000       456.4489       431.9480
ENERGY:    2703        60.3186       216.6994       673.9022        10.8544         -10465.8408       690.2326         0.0000         0.0000         0.0000          -8813.8336         0.0000     -8813.8336     -8813.8336         0.0000            456.4482       431.9473   1000000.0000       456.4482       431.9473
ENERGY:    2704        60.3184       216.6995       673.9021        10.8544         -10465.8398       690.2319         0.0000         0.0000         0.0000          -8813.8334         0.0000     -8813.8334     -8813.8334         0.0000            456.4476       431.9468   1000000.0000       456.4476       431.9468
ENERGY:    2705        60.3186       216.6994       673.9022        10.8544         -10465.8408       690.2326         0.0000         0.0000         0.0000          -8813.8336         0.0000     -8813.8336     -8813.8336         0.0000            456.4482       431.9473   1000000.0000       456.4482       431.9473
ENERGY:    2706        60.8112       216.8579       674.0384        10.9679         -10468.8539       693.7491         0.0000         0.0000         0.0000          -8812.4295         0.0000     -8812.4295     -8812.4295         0.0000            457.1684       432.9441   1000000.0000       457.1684       432.9441
ENERGY:    2707        60.1437       216.5317       673.9298        10.8569         -10466.9748       691.2412         0.0000         0.0000         0.0000          -8814.2715         0.0000     -8814.2715     -8814.2715         0.0000            456.7159       432.3058   1000000.0000       456.7159       432.3058
ENERGY:    2708        60.1483       216.5236       673.9375        10.8616         -10467.1906       691.4643         0.0000         0.0000         0.0000          -8814.2553         0.0000     -8814.2553     -8814.2553         0.0000            456.7663       432.3748   1000000.0000       456.7663       432.3748
ENERGY:    2709        60.1436       216.5304       673.9305        10.8573         -10466.9968       691.2632         0.0000         0.0000         0.0000          -8814.2717         0.0000     -8814.2717     -8814.2717         0.0000            456.7210       432.3127   1000000.0000       456.7210       432.3127
ENERGY:    2710        60.1436       216.5308       673.9303        10.8572         -10466.9909       691.2574         0.0000         0.0000         0.0000          -8814.2716         0.0000     -8814.2716     -8814.2716         0.0000            456.7196       432.3109   1000000.0000       456.7196       432.3109
ENERGY:    2711        60.1436       216.5304       673.9305        10.8573         -10466.9968       691.2632         0.0000         0.0000         0.0000          -8814.2717         0.0000     -8814.2717     -8814.2717         0.0000            456.7209       432.3127   1000000.0000       456.7209       432.3127
ENERGY:    2712        60.4796       216.2816       674.1780        11.0965         -10469.8611       695.0401         0.0000         0.0000         0.0000          -8812.7852         0.0000     -8812.7852     -8812.7852         0.0000            456.6042       432.4727   1000000.0000       456.6042       432.4727
ENERGY:    2713        59.9096       216.2333       673.9946        10.9038         -10468.0449       692.3091         0.0000         0.0000         0.0000          -8814.6945         0.0000     -8814.6945     -8814.6945         0.0000            456.7100       432.3888   1000000.0000       456.7100       432.3888
ENERGY:    2714        59.9009       216.1961       674.0101        10.9173         -10468.2532       692.5502         0.0000         0.0000         0.0000          -8814.6785         0.0000     -8814.6785     -8814.6785         0.0000            456.7036       432.4011   1000000.0000       456.7036       432.4011
ENERGY:    2715        59.9081       216.2292       673.9961        10.9051         -10468.0659       692.3329         0.0000         0.0000         0.0000          -8814.6945         0.0000     -8814.6945     -8814.6945         0.0000            456.7095       432.3901   1000000.0000       456.7095       432.3901
ENERGY:    2716        61.3515       215.6474       674.1269        11.0964         -10472.9291       696.8661         0.0000         0.0000         0.0000          -8813.8408         0.0000     -8813.8408     -8813.8408         0.0000            457.2474       433.8134   1000000.0000       457.2474       433.8134
ENERGY:    2717        60.1954       215.8191       674.0326        10.9527         -10470.0487       693.8436         0.0000         0.0000         0.0000          -8815.2052         0.0000     -8815.2052     -8815.2052         0.0000            456.9230       432.9350   1000000.0000       456.9230       432.9350
ENERGY:    2718        60.2726       215.7736       674.0401        10.9635         -10470.3578       694.1141         0.0000         0.0000         0.0000          -8815.1939         0.0000     -8815.1939     -8815.1939         0.0000            456.9566       433.0235   1000000.0000       456.9566       433.0235
ENERGY:    2719        60.2027       215.8143       674.0333        10.9538         -10470.0798       693.8704         0.0000         0.0000         0.0000          -8815.2053         0.0000     -8815.2053     -8815.2053         0.0000            456.9264       432.9439   1000000.0000       456.9264       432.9439
ENERGY:    2720        62.4070       215.9252       673.9614        11.0381         -10476.4592       699.2988         0.0000         0.0000         0.0000          -8813.8288         0.0000     -8813.8288     -8813.8288         0.0000            459.0975       435.7908   1000000.0000       459.0975       435.7908
ENERGY:    2721        60.6201       215.6595       673.9958        10.9536         -10472.3581       695.4550         0.0000         0.0000         0.0000          -8815.6741         0.0000     -8815.6741     -8815.6741         0.0000            457.6563       433.8952   1000000.0000       457.6563       433.8952
ENERGY:    2722        60.7416       215.6516       673.9898        10.9570         -10472.7959       695.7964         0.0000         0.0000         0.0000          -8815.6595         0.0000     -8815.6595     -8815.6595         0.0000            457.8004       434.0839   1000000.0000       457.8004       434.0839
ENERGY:    2723        60.6317       215.6583       673.9951        10.9539         -10472.4023       695.4887         0.0000         0.0000         0.0000          -8815.6745         0.0000     -8815.6745     -8815.6745         0.0000            457.6706       433.9140   1000000.0000       457.6706       433.9140
ENERGY:    2724        60.6305       215.6585       673.9952        10.9539         -10472.3979       695.4853         0.0000         0.0000         0.0000          -8815.6745         0.0000     -8815.6745     -8815.6745         0.0000            457.6692       433.9121   1000000.0000       457.6692       433.9121
ENERGY:    2725        61.6023       217.1294       673.8844        10.9992         -10478.0502       701.2458         0.0000         0.0000         0.0000          -8813.1892         0.0000     -8813.1892     -8813.1892         0.0000            461.1553       436.3844   1000000.0000       461.1553       436.3844
ENERGY:    2726        60.4878       215.8249       673.9482        10.9380         -10474.1136       696.8268         0.0000         0.0000         0.0000          -8816.0879         0.0000     -8816.0879     -8816.0879         0.0000            458.6299       434.5925   1000000.0000       458.6299       434.5925
ENERGY:    2727        60.5017       215.8991       673.9378        10.9374         -10474.5479       697.2105         0.0000         0.0000         0.0000          -8816.0613         0.0000     -8816.0613     -8816.0613         0.0000            458.8840       434.7723   1000000.0000       458.8840       434.7723
ENERGY:    2728        60.4882       215.8318       673.9472        10.9379         -10474.1579       696.8647         0.0000         0.0000         0.0000          -8816.0882         0.0000     -8816.0882     -8816.0882         0.0000            458.6551       434.6103   1000000.0000       458.6551       434.6103
ENERGY:    2729        60.4881       215.8303       673.9474        10.9379         -10474.1487       696.8568         0.0000         0.0000         0.0000          -8816.0882         0.0000     -8816.0882     -8816.0882         0.0000            458.6499       434.6066   1000000.0000       458.6499       434.6066
ENERGY:    2730        60.4882       215.8318       673.9472        10.9379         -10474.1579       696.8647         0.0000         0.0000         0.0000          -8816.0882         0.0000     -8816.0882     -8816.0882         0.0000            458.6551       434.6103   1000000.0000       458.6551       434.6103
ENERGY:    2731        59.9588       218.9135       673.6376        11.1019         -10479.9831       702.5254         0.0000         0.0000         0.0000          -8813.8459         0.0000     -8813.8459     -8813.8459         0.0000            462.1639       436.7587   1000000.0000       462.1639       436.7587
ENERGY:    2732        60.0260       216.4338       673.8374        10.9488         -10476.0338       698.2639         0.0000         0.0000         0.0000          -8816.5239         0.0000     -8816.5239     -8816.5239         0.0000            459.6682       435.2277   1000000.0000       459.6682       435.2277
ENERGY:    2733        59.9499       216.6188       673.8127        10.9561         -10476.4746       698.6379         0.0000         0.0000         0.0000          -8816.4991         0.0000     -8816.4991     -8816.4991         0.0000            459.9190       435.3807   1000000.0000       459.9190       435.3807
ENERGY:    2734        60.0177       216.4517       673.8349        10.9495         -10476.0783       698.3008         0.0000         0.0000         0.0000          -8816.5238         0.0000     -8816.5238     -8816.5238         0.0000            459.6933       435.2430   1000000.0000       459.6933       435.2430
ENERGY:    2735        60.0225       216.4412       673.8364        10.9491         -10476.0524       698.2792         0.0000         0.0000         0.0000          -8816.5239         0.0000     -8816.5239     -8816.5239         0.0000            459.6786       435.2341   1000000.0000       459.6786       435.2341
